Url,ID,Nombre,Año,País,Región,Bodega,Tipo de vino,Uva,Precio,Valoración,Contenido de alcohol,Maridajes
https://www.vivino.com/ES/es/produttori-vini-manduria-abatemasi-negroamaro/w/4572128,4572128,Abatemasi Negroamaro,No disponible,Italia,Puglia,Produttori Vini Manduria,Vino tinto,Negroamaro,18.50,4.2,15,"Ternera, Cordero, Pasta"
https://www.vivino.com/ES/es/domaine-des-amphores-les-7-lieux-saint-joseph/w/2147408,2147408,Les 7 Lieux Saint-Joseph,No disponible,Francia,Saint-Joseph,Domaine des Amphores,Vino tinto,Shiraz/Syrah,18,3.9,13,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/masca-del-tacco-lu-li-primitivo-edizione-limitata/w/8429984,8429984,Lu’Li Primitivo Edizione Limitata,No disponible,Italia,Primitivo di Manduria,Masca del Tacco,Vino tinto,Primitivo,18.64,4.2,5,"Ternera, Cordero, Aves, Pasta"
https://www.vivino.com/ES/es/goldbeere-pinot-noir/w/9224101,9224101,Pinot Noir,No disponible,Suiza,Suiza Oriental,Goldbeere,Vino tinto,Pinot Noir,18,3.7,5,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/g-descombes-morgon/w/1260269,1260269,Morgon,No disponible,Francia,Morgon,G. Descombes,Vino tinto,Gamay,25,4.0,13,"Ternera lechal, Cerdo, Aves, Pasta, Carne adobada"
https://www.vivino.com/ES/es/louis-jadot-chateau-des-jacques-fleurie/w/2716687,2716687,Château des Jacques Fleurie,No disponible,Francia,Fleurie,Louis Jadot,Vino tinto,Gamay,19,3.8,14,"Ternera lechal, Cerdo, Aves, Pasta, Carne adobada"
https://www.vivino.com/ES/es/animal-malbec/w/1645067,1645067,Malbec,2022,Argentina,Mendoza,Animal,Vino tinto,Malbec,29.30,3.8,9,"Ternera, Cordero, Cerdo"
https://www.vivino.com/ES/es/charvin-damon/w/11933792,11933792,Damon,No disponible,Francia,Côtes-du-Rhône (Colinas del Ródano),Domaine Charvin,Vino tinto,"Grenache, Shiraz/Syrah",19,3.9,15,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/domaine-des-roches-neuves-les-roches-saumur-champigny/w/4095366,4095366,Les Roches Saumur-Champigny,2021,Francia,Saumur-Champigny,Domaine des Roches Neuves,Vino tinto,Cabernet Franc,19.60,3.9,5,"Cordero, Vegetariana, Aves, Queso de leche de cabra"
https://www.vivino.com/ES/es/domaine-de-fondreche-persia/w/1171516,1171516,Persia,No disponible,Francia,Ventoux,Domaine de Fondrèche,Vino tinto,Shiraz/Syrah,18.05,3.9,5,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)"
