Url,ID,Nombre,Año,País,Región,Bodega,Tipo de vino,Uva,Precio,Valoración,Contenido de alcohol,Maridajes
https://www.vivino.com/ES/es/domaine-des-beaumont-vieilles-vignes-gevrey-chambertin/w/98103,98103,Vieilles Vignes Gevrey-Chambertin,No disponible,Francia,Gevrey-Chambertin,Domaine des Beaumont,Vino tinto,Pinot Noir,46,4.1,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/domaine-saint-marc-bourgogne-pommard-les-chanlins/w/6400433,6400433,Pommard 'Les Chanlins',2021,Francia,Pommard,Domaine Saint Marc,Vino tinto,Pinot Noir,50.30,4.0,5,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/juan-manuel-burgos-avan-cepas-centenarias/w/1891824,1891824,Avan Cepas Centenarias,2011,España,Ribera del Duero,Juan Manuel Burgos,Vino tinto,Tempranillo,120,4.1,2,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/joaquin-i-viaggiatori-campania/w/6798684,6798684,I Viaggiatori,2021,Italia,Campania,Joaquin,Vino tinto,Aglianico,60.36,4.1,13,"Ternera, Cordero, Pasta"
https://www.vivino.com/ES/es/valli-gibbston-vineyard-pinot-noir/w/1652144,1652144,Gibbston Vineyard Pinot Noir,No disponible,New Zealand,Central Otago,Valli,Vino tinto,Pinot Noir,46.28,4.2,13,"Ternera, Ternera lechal, Carne de caza (ciervo, carne de venado), Champiñones"
https://www.vivino.com/ES/es/cellers-ripoll-sans-five-partides-gratallops-vi-de-la-vila/w/1709086,1709086,5 Partides Gratallops Vi de La Vila,No disponible,España,Priorato,Cal Batllet - Celler Ripoll Sans,Vino tinto,Cariñena,35,4.3,No disponible,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/frank-john-kalkstein-pinot-noir-trocken/w/1685206,1685206,Kalkstein Pinot Noir Trocken,No disponible,Alemania,Pfalz,Frank John,Vino tinto,Pinot Noir,42.78,4.0,5,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/mas-cal-demoura-feu-sacre-terrasses-du-larzac/w/4564212,4564212,Feu Sacré Terrasses du Larzac,No disponible,Francia,Languedoc,Mas Cal Demoura,Vino tinto,"Shiraz/Syrah, Grenache, Carignan",45,4.2,No disponible,"Ternera, Ternera lechal, Pasta"
https://www.vivino.com/ES/es/john-duval-wines-plexus-red/w/1391582,1391582,Plexus Red,No disponible,Australia,Valle de Barossa,John Duval,Vino tinto,"Shiraz/Syrah, Mourvedre, Grenache",35,4.1,14,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/chateau-ferbos-graves/w/1166126,1166126,Graves,No disponible,Francia,Graves,Château Ferbos,Vino tinto,"Cabernet Sauvignon, Cabernet Franc, Merlot",44,3.3,No disponible,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/castello-di-cacchiano-chianti-classico/w/1153607,1153607,Chianti Classico,No disponible,Italia,Chianti Classico,Cacchiano,Vino tinto,"Sangiovese, Canaiolo Nero",45,4.0,5,"Ternera, Ternera lechal, Pasta, Carne adobada"
https://www.vivino.com/ES/es/fr-doudet-naudin-les-boutieres-aloxe-corton-vieilles-vigne/w/779409,779409,Vieille Vigne Aloxe-Corton 'Les Boutières',No disponible,Francia,Aloxe-Corton,Doudet Naudin,Vino tinto,Pinot Noir,46.95,3.9,No disponible,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/chateau-saint-paul-haut-medoc/w/1237423,1237423,Haut-Médoc,No disponible,Francia,Haut-Médoc,Château Saint-Paul,Vino tinto,"Merlot, Petit Verdot, Cabernet Sauvignon, Cabernet Franc",45,3.6,14,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/ricasoli-chianti/w/12210,12210,Chianti,2023,Italia,Chianti,Ricasoli,Vino tinto,Sangiovese,10.94,3.5,13,"Ternera, Ternera lechal, Aves"
https://www.vivino.com/ES/es/gaunoux-jean-michel-pommard-les-perrieres/w/1621039,1621039,Pommard 'Les Perrières',No disponible,Francia,Pommard,Domaine Jean-Michel Gaunoux,Vino tinto,Pinot Noir,48,4.1,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/casaloste-don-vincenzo-chianti-classico-grand-selection/w/1182208,1182208,Don VincEnzo Chianti Classico Grand Selection,2004,Italia,Chianti Classico,Casaloste,Vino tinto,Sangiovese,60,4.2,7,"Ternera, Ternera lechal, Pasta, Carne adobada"
https://www.vivino.com/ES/es/it-rocca-barolo/w/1165261,1165261,Barolo,2004,Italia,Barolo,Tenuta Rocca,Vino tinto,Nebbiolo,60,4.0,15,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/carobbio-leone-sangiovese/w/1634420,1634420,Leone Sangiovese,2014,Italia,Toscana,Carobbio,Vino tinto,Sangiovese,60,3.7,14,"Ternera, Cordero, Ternera lechal, Aves, Carne adobada"
https://www.vivino.com/ES/es/arnaud-baillot-nuits-saint-georges/w/10553017,10553017,Nuits-Saint-Georges,2022,Francia,Nuits-Saint-Georges,Arnaud Baillot,Vino tinto,Pinot Noir,60,4.0,5,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/carobbio-pietraforte-cabernet-sauvignon/w/1563208,1563208,Pietraforte Cabernet Sauvignon,2015,Italia,Toscana,Carobbio,Vino tinto,Cabernet Sauvignon,60,4.2,14,"Ternera, Cordero, Ternera lechal, Aves, Carne adobada"
https://www.vivino.com/ES/es/boasso-barolo-gabutti/w/1293974,1293974,Barolo Gabutti,2014,Italia,Barolo,Boasso,Vino tinto,Nebbiolo,52.50,4.1,14,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/broadside-blackletter-cabernet-sauvignon/w/8795341,8795341,Blackletter Cabernet Sauvignon,2018,Estados Unidos,Paso Robles,Broadside,Vino tinto,Cabernet Sauvignon,60,4.3,5,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/sangervasio-i-renai/w/1110997,1110997,I Renai,2008,Italia,Toscana,Sangervasio,Vino tinto,Merlot,60,4.0,14,"Ternera, Cordero, Ternera lechal, Aves, Carne adobada"
https://www.vivino.com/ES/es/mastroberardino-taurasi-radici/w/9261,9261,Taurasi Radici,2019,Italia,Taurasi,Mastroberardino,Vino tinto,Aglianico,37.96,4.1,14,"Ternera, Cordero, Pasta"
https://www.vivino.com/ES/es/antinori-tuscany-castello-della-sala-pinot-nero/w/1691,1691,Castello della Sala Pinot Nero,2021,Italia,Umbria,Antinori,Vino tinto,Pinot Nero,59.90,4.2,14,"Ternera, Ternera lechal, Aves, Pasta"
https://www.vivino.com/ES/es/mauro-sebaste-enologo-brunate-barolo-riserva/w/9490,9490,Brunate Barolo Riserva,2000,Italia,Barolo,Mauro Sebaste,Vino tinto,Nebbiolo,60,4.1,No disponible,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/patrick-et-christophe-les-rochins-cote-rotie/w/1207203,1207203,Les Rochins Côte-Rôtie,2021,Francia,Côte-Rôtie,Patrick et Christophe Bonnefond,Vino tinto,Shiraz/Syrah,60,4.2,13,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/michele-chiarlo-nizza-la-court-vignaveja/w/3329191,3329191,Nizza La Court Vignaveja,2016,Italia,Barbera d'Asti,Michele Chiarlo,Vino tinto,Barbera,59.96,4.2,14,"Ternera lechal, Cerdo, Aves, Pasta, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/justin-girardin-chassagne-montrachet/w/11220919,11220919,Chassagne Montrachet,2021,Francia,Chassagne-Montrachet,Justin Girardin,Vino tinto,Pinot Noir,50,4.1,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
