Url,ID,Nombre,Año,País,Región,Bodega,Tipo de vino,Uva,Precio,Valoración,Contenido de alcohol,Maridajes
https://www.vivino.com/ES/es/es-cims-de-porrera-masos-d-en-ferran-del-tros-d-en-pigat/w/5952669,5952669,Masos d’en Ferran del Tros d’en Pigat,2009,España,Priorato,Cims de Porrera,Vino tinto,Carignan,95,4.4,5,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/castello-del-terriccio-castello-del-terriccio/w/1481259,1481259,,2018,Italia,Toscana,Castello del Terriccio,Vino tinto,Mourvedre,98.80,4.2,14,"Ternera, Cordero, Ternera lechal, Aves, Carne adobada"
https://www.vivino.com/ES/es/duemani-suisassi-syrah/w/2120816,2120816,Suisassi Syrah,2020,Italia,Costa Toscana,Duemani,Vino tinto,Shiraz/Syrah,149.96,4.3,15,"Ternera, Cordero, Ternera lechal, Aves, Carne adobada"
https://www.vivino.com/ES/es/domaine-bertagna-vougeot-1er-cru-clos-de-la-perriere-monopole/w/1169897,1169897,Vougeot 1er Cru 'Clos de la Perrière' Monopole,2018,Francia,"Vougeot 1er Cru ""Clos de la Perrière""",Domaine Bertagna,Vino tinto,Pinot Noir,173.82,4.2,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/renieri-brunello-di-montalcino-riserva/w/1516179,1516179,Brunello di Montalcino Riserva,2016,Italia,Brunello di Montalcino,Renieri,Vino tinto,Sangiovese,129.90,4.4,14,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/cisa-asinari-barbaresco-gaiun-martinenga/w/82405,82405,Barbaresco Gaiun Martinenga,2018,Italia,Barbaresco,Marchesi di Gresy,Vino tinto,Nebbiolo,108,4.3,14,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/la-spinetta-vursu-barbaresco-gallina/w/2003036,2003036,Vürsù Barbaresco Gallina,2021,Italia,Barbaresco,La Spinetta,Vino tinto,Nebbiolo,122.46,4.4,5,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/domaine-parent-pommard-premier-cru-les-chanlins/w/4626088,4626088,Pommard Premier Cru Les Chanlins,2022,Francia,"Pommard 1er Cru ""Les Chanlins-Bas""",Parent,Vino tinto,Pinot Noir,185,4.1,5,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/la-pousse-d-or-corton-les-bressandes-grand-cru/w/1871098,1871098,Corton Les Bressandes Grand Cru,2022,Francia,"Corton Grand Cru ""Les Bressandes""",La Pousse d'Or,Vino tinto,Pinot Noir,185,4.2,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/franz-haas-ponkler-trentino-alto-adige/w/5917304,5917304,Pònkler,2013,Italia,Trentino-Alto Adige,Franz Haas,Vino tinto,Pinot Nero,163.30,4.4,5,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/valdicava-brunello-di-montalcino-riserva-madonna-del-piano/w/1242989,1242989,Brunello di Montalcino Riserva Madonna del Piano,2003,Italia,Brunello di Montalcino,Valdicava,Vino tinto,Sangiovese,156.40,4.5,5,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/podere-forte-guardiavigna/w/85191,85191,Guardiavigna,2005,Italia,Toscana,Podere Forte,Vino tinto,"Petit Verdot, Cabernet Franc, Merlot",175.95,4.5,14,"Ternera, Cordero, Ternera lechal, Aves, Carne adobada"
https://www.vivino.com/ES/es/parusso-barolo/w/99040,99040,Barolo,2006,Italia,Barolo,Parusso,Vino tinto,Nebbiolo,184,4.1,14,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/trabucchi-amarone-della-valpolicella/w/1173799,1173799,Amarone della Valpolicella,2004,Italia,Amarone della Valpolicella,Trabucchi d'Illasi,Vino tinto,"Corvina, Rondinella, Corvinone, Oseleta",184,4.5,15,"Ternera, Cordero, Carne de caza (ciervo, carne de venado), Queso azul"
https://www.vivino.com/ES/es/domaine-bertagna-vougeot-premier-cru-les-cras-rouge/w/16548,16548,Vougeot Premier Cru 'Les Cras' Rouge,2020,Francia,"Vougeot 1er Cru ""Les Crâs""",Domaine Bertagna,Vino tinto,Pinot Noir,180.25,4.2,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/bemberg-estate-wines-pionero-finca-el-tomillo/w/6188156,6188156,Pionero Finca El Tomillo,2014,Argentina,Gualtallary,Bemberg Estate Wines,Vino tinto,"Cabernet Sauvignon, Cabernet Franc, Malbec",183.59,4.5,No disponible,"Ternera, Cordero, Aves, Pasta"
https://www.vivino.com/ES/es/podere-le-ripi-lupi-e-sirene-riserva/w/2307317,2307317,Lupi e Sirene Riserva,2018,Italia,Brunello di Montalcino,Podere le Ripi,Vino tinto,Sangiovese,136.21,4.5,5,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/tollot-beaut-corton-grand-cru/w/1128958,1128958,Corton Grand Cru,2017,Francia,Corton Grand Cru,Domaine Tollot-Beaut,Vino tinto,Pinot Noir,182.95,4.3,5,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/jean-luc-eric-burguet-vosne-romanee-premier-cru-les-rouges-du-dessus/w/1494513,1494513,Vosne-Romanée Premier Cru 'Les Rouges du Dessus',2020,Francia,Vosne-Romanée Premier Cru,Jean-Luc & Eric Burguet,Vino tinto,Pinot Noir,182.80,4.3,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/laboure-roi-echezeaux-grand-cru/w/1704558,1704558,Echezeaux Grand Cru,2019,Francia,Échezeaux Grand Cru,Labouré-Roi,Vino tinto,Pinot Noir,182.75,3.8,No disponible,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/bruno-rocca-curra-barbaresco-riserva/w/5645223,5645223,Currà Barbaresco Riserva,2015,Italia,Barbaresco,Bruno Rocca,Vino tinto,Nebbiolo,182.50,4.3,5,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/fuligni-brunello-di-montalcino-riserva/w/23272,23272,Brunello di Montalcino Riserva,2015,Italia,Brunello di Montalcino,Fuligni,Vino tinto,Sangiovese,182.50,4.4,5,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/pascal-marchand-tawse-nuits-saint-georges-les-longecourts/w/5352153,5352153,Nuits-Saint-Georges 'Les Longecourts',2018,Francia,Nuits-Saint-Georges,Pascal Marchand-Tawse,Vino tinto,Pinot Noir,95.80,3.9,No disponible,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/braida-ai-suma-barbera-d-asti/w/1173535,1173535,Ai Suma Barbera d'Asti,2020,Italia,Barbera d'Asti,Braida,Vino tinto,Barbera,92,4.4,5,"Ternera lechal, Cerdo, Aves, Pasta, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/santa-rita-casa-real-cabernet-sauvignon/w/1134660,1134660,Casa Real Cabernet Sauvignon,2019,Chile,Valle del Maipo,Santa Rita,Vino tinto,Cabernet Sauvignon,95.70,4.2,4,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/bodega-contador-benjamin-romeo-coleccion-no-2-cosecha-gran-reserva-rioja/w/5463389,5463389,Colección No. 2 Cosecha Gran Reserva,2011,España,Rioja,Bodega Contador (Benjamín Romeo),Vino tinto,Mazuelo,180.60,4.4,15,"Ternera, Cordero, Ternera lechal, Aves"
https://www.vivino.com/ES/es/wine-soul-douro-quinta-da-manoella-vv-tinto/w/1417067,1417067,Douro Quinta da Manoella VV Tinto,2017,Portugal,Douro,Wine & Soul,Vino tinto,Touriga Nacional,140.22,4.3,5,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/domaine-bertagna-chambolle-musigny-premier-cru-les-plantes/w/16542,16542,Chambolle-Musigny Premier Cru 'Les Plantes',2022,Francia,"Chambolle-Musigny 1er Cru ""Les Plantes""",Domaine Bertagna,Vino tinto,Pinot Noir,180.36,4.2,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/domaine-bertagna-vosne-romanee-premier-cru-les-beaux-monts/w/16557,16557,Vosne Romanée Premier Cru 'Les Beaux Monts',2022,Francia,"Vosne-Romanée 1er Cru ""Les Beaux Monts""",Domaine Bertagna,Vino tinto,Pinot Noir,180.36,4.2,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/borgogno-barolo-cannubi/w/3400424,3400424,Barolo Cannubi,2015,Italia,Barolo,Borgogno,Vino tinto,Nebbiolo,137.25,4.3,5,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/severino-garofano-le-braci-salento-negroamaro/w/1524438,1524438,Le Braci,2017,Italia,Salento,Severino Garofano,Vino tinto,Negroamaro,53.80,4.3,No disponible,"Ternera, Cordero, Pasta"
https://www.vivino.com/ES/es/domaine-gilles-barge-cote-blonde-cote-rotie-cote-rotie/w/6213869,6213869,Côte Blonde Côte-Rôtie,2016,Francia,Côte-Rôtie,Gilles Barge,Vino tinto,Shiraz/Syrah,179.61,4.2,5,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/domaine-gilles-barge-cote-brune-cote-rotie/w/1108075,1108075,Côte-Brune Côte-Rôtie,2016,Francia,Côte-Rôtie,Gilles Barge,Vino tinto,Shiraz/Syrah,179.61,4.1,5,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/ceretto-barolo-prapo-barolo-red-wine-v/w/7134,7134,Barolo Prapò,2019,Italia,Barolo,Ceretto,Vino tinto,Nebbiolo,139.90,4.3,5,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/poggio-antico-brunello-di-montalcino-riserva/w/10154,10154,Brunello di Montalcino Riserva,2018,Italia,Brunello di Montalcino,Poggio Antico,Vino tinto,Sangiovese,129.50,4.5,73,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/rochebelle-saint-emilion-grand-cru-grand-cru-classe/w/1421937,1421937,Saint-Émilion Grand Cru (Grand Cru Classé),2015,Francia,Saint-Émilion Grand Cru,Château Rochebelle,Vino tinto,"Cabernet Franc, Merlot",96.88,4.2,5,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/clos-saint-jean-chateauneuf-du-pape-deus-ex-machina/w/1172691,1172691,Châteauneuf-du-Pape Deus Ex Machina,2021,Francia,Châteauneuf-du-Pape,Clos Saint Jean,Vino tinto,"Grenache, Mourvedre",178.45,4.5,5,"Cordero, Cerdo, Aves"
https://www.vivino.com/ES/es/matteo-correggia-apapa-piedmont/w/10556347,10556347,Apapà,2019,Italia,Piamonte,Matteo Correggia,Vino tinto,Nebbiolo,165.12,4.4,14,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/fr-nicolas-potel-vosne-romanee/w/1310286,1310286,Vosne-Romanée,2020,Francia,Vosne-Romanée,Nicolas Potel,Vino tinto,Pinot Noir,177.76,4.0,No disponible,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/azienda-agricola-gini-sandro-e-claudio-chassagne-montrachet-1er-cru-clos-saint-jean-rouge/w/1128662,1128662,Chassagne-Montrachet 1er Cru 'Clos Saint Jean' Rouge,2022,Francia,"Chassagne-Montrachet 1er Cru ""Clos Saint Jean""",Paul Pillot,Vino tinto,Pinot Noir,111,4.3,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/michele-and-patrice-rion-chambolle-musigny-1er-cru-les-charmes/w/1102162,1102162,Chambolle-Musigny 1er Cru 'Les Charmes',2022,Francia,"Chambolle-Musigny 1er Cru ""Les Charmes""",Patrice Rion,Vino tinto,Pinot Noir,177,4.2,5,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/abadia-retuerta-petit-verdot/w/73592,73592,Petit Verdot,2019,España,Abadía Retuerta,Abadía Retuerta,Vino tinto,Petit Verdot,131.01,4.5,15,"Ternera, Ternera lechal, Aves, Pasta"
https://www.vivino.com/ES/es/i-vigneri-vinupetra/w/1180289,1180289,Vinupetra,2022,Italia,Etna,I Vigneri,Vino tinto,"Alicante Bouschet, Nerello Mascalese, Nerello Cappuccio",51.70,4.2,14,"Ternera, Cordero, Pasta"
https://www.vivino.com/ES/es/domaine-bertagna-nuits-saint-georges-premier-cru-les-murgers/w/16561,16561,Nuits-Saint-Georges Premier Cru 'Les Murgers',2022,Francia,"Nuits-Saint-Georges 1er Cru ""Aux Murgers""",Domaine Bertagna,Vino tinto,Pinot Noir,176.04,4.2,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/de-loach-vineyards-le-roi-pinot-noir/w/8467,8467,Le Roi Pinot Noir,2019,Estados Unidos,Sonoma Coast,DeLoach,Vino tinto,Pinot Noir,175.92,3.8,15,"Ternera lechal, Cerdo, Aves, Champiñones"
https://www.vivino.com/ES/es/clos-erasmus-daphne-glorian-coleccion-vila-viniteca-75-aniversario/w/2306556,2306556,Daphne Glorian Colección Vila Viniteca 75 Aniversario,2007,España,Priorato,Clos Erasmus,Vino tinto,"Shiraz/Syrah, Cabernet Sauvignon, Garnacha",175,4.5,15,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/fontodi-terrazze-san-leolino-gran-selezione-chianti-classico-chianti-classico-red-wine/w/11625493,11625493,Terrazze San Leolino Gran Selezione Chianti Classico,2019,Italia,Chianti Classico,Fontodi,Vino tinto,Sangiovese,130,4.2,15,"Ternera, Ternera lechal, Pasta, Carne adobada"
https://www.vivino.com/ES/es/domaine-sylvain-cathiard-bourgogne-hautes-cotes-de-nuits-les-dames-huguette/w/9957667,9957667,Bourgogne Hautes-Côtes de Nuits 'Les Dames Huguette',2021,Francia,Bourgogne Hautes-Côtes de Nuits,Domaine Sylvain Cathiard,Vino tinto,Pinot Noir,173.90,4.2,No disponible,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/roger-sabon-chateauneuf-du-pape-le-secret-des-sabon/w/1192287,1192287,Châteauneuf-du-Pape Le Secret Des Sabon,2022,Francia,Châteauneuf-du-Pape,Roger Sabon,Vino tinto,Grenache,129.50,4.4,5,"Cordero, Cerdo, Aves"
https://www.vivino.com/ES/es/gianfranco-alessandria-barolo/w/73629,73629,Barolo,1995,Italia,Barolo,Gianfranco Alessandria,Vino tinto,Nebbiolo,173.65,4.1,14,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/tua-rita-per-sempre-syrah-toscana/w/4878245,4878245,Per Sempre Syrah Toscana,2020,Italia,Toscana,Tua Rita,Vino tinto,Shiraz/Syrah,172.70,4.5,15,"Ternera, Cordero, Ternera lechal, Aves, Carne adobada"
https://www.vivino.com/ES/es/domaine-du-coulet-matthieu-barret-cornas-cornas/w/1196588,1196588,Cornas,2021,Francia,Cornas,Domaine du Coulet - Matthieu Barret,Vino tinto,Shiraz/Syrah,172.08,4.1,13,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/valdevinas-mirat-gran-reserva/w/1886249,1886249,Mirat Gran Reserva,2005,España,Ribera del Duero,Valdevinas,Vino tinto,Tempranillo,172,4.3,5,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/fr-jean-tardy-fils-vosne-romanee-vigneux/w/1559827,1559827,Vosne-Romanée 'Vigneux',2021,Francia,Vosne-Romanée,Jean Tardy & Fils,Vino tinto,Pinot Noir,172,4.1,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/quintodecimo-vigna-grande-cerzito-taurasi-riserva/w/3958398,3958398,Vigna Grande Cerzito Taurasi Riserva,2020,Italia,Taurasi,Quintodecimo,Vino tinto,Aglianico,171.72,4.5,5,"Ternera, Cordero, Pasta"
https://www.vivino.com/ES/es/hospices-de-beaune-pommard-epenots-premier-cru-cuvee-dom-goblet/w/3813698,3813698,Pommard-Epenots Premier Cru Cuvée Dom Goblet,2014,Francia,Pommard Premier Cru,Hospices de Beaune,Vino tinto,Pinot Noir,171.70,4.4,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/ronco-del-gnemiz-rosso-buri-bellaria/w/9565751,9565751,Rosso Buri Bellaria,2020,Italia,Colli Orientali del Friuli,Ronco del Gnemiz,Vino tinto,"Merlot, Refosco",171.35,4.1,5,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/nervi-gattinara/w/1578948,1578948,Gattinara,2017,Italia,Gattinara,Nervi,Vino tinto,Dolcetto,90,4.1,14,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/valdicava-brunello-di-montalcino/w/1150380,1150380,Brunello di Montalcino,2004,Italia,Brunello di Montalcino,Valdicava,Vino tinto,Sangiovese,210.45,4.4,14,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/jean-stodden-hardtberg-spatburgunder-gg/w/5530712,5530712,Hardtberg Spätburgunder GG,2019,Alemania,Ahr,Jean Stodden,Vino tinto,Spätburgunder,159.66,4.3,5,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/domaine-tawse-volnay-1er-cru-fremiets/w/4988563,4988563,Volnay 1er Cru 'Fremiets',2017,Francia,"Volnay 1er Cru ""Fremiets""",Domaine Tawse,Vino tinto,Pinot Noir,148.26,4.2,No disponible,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
