Url,ID,Nombre,Año,País,Región,Bodega,Tipo de vino,Uva,Precio,Valoración,Contenido de alcohol,Maridajes
https://www.vivino.com/ES/es/domaine-harmand-geoffroy-gevrey-chambertin-1er-cru-lavaux-st-jacques/w/1104813,1104813,Gevrey-Chambertin 1er Cru 'Lavaux St-Jacques',2013,Francia,"Gevrey-Chambertin 1er Cru ""Clos St Jacques""",Harmand-Geoffroy,Vino tinto,Pinot Noir,238.20,4.2,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/timeless-red-blend/w/8432182,8432182,Red Blend,2017,Estados Unidos,Valle de Napa,Timeless,Vino tinto,"Cabernet Sauvignon, Cabernet Franc, Merlot",237.56,4.4,5,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/dominio-del-aguila-gran-reserva-penas-aladas/w/4375272,4375272,Gran Reserva Peñas Aladas,2018,España,Ribera del Duero,Dominio del Águila,Vino tinto,Tempranillo,237.50,4.5,14,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/domaine-jean-grivot-nuits-st-georges-1er-cru-les-pruliers/w/1754055,1754055,Nuits-St-Georges 1er Cru Les Pruliers,2020,Francia,Nuits-Saint-Georges Premier Cru,Domaine Jean Grivot,Vino tinto,Pinot Noir,237.05,4.2,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/parusso-barolo-bussia/w/1200703,1200703,Barolo Bussia,2013,Italia,Barolo,Parusso,Vino tinto,Nebbiolo,108.75,4.4,5,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/vietti-barolo-lazzarito/w/77450,77450,Barolo Lazzarito,2020,Italia,Barolo,Vietti,Vino tinto,Nebbiolo,236,4.4,85,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/chateau-trotanoy-pomerol/w/1098770,1098770,Pomerol,2011,Francia,Pomerol,Château Trotanoy,Vino tinto,Merlot,236.37,4.4,5,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/vietti-barolo-rocche-di-castiglione/w/77449,77449,Barolo Rocche di Castiglione,2011,Italia,Barolo,Vietti,Vino tinto,Nebbiolo,179.98,4.4,67,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/fr-jean-tardy-fils-nuits-saint-georges-1er-cru-aux-argillas/w/1679992,1679992,Nuits-Saint-Georges 1er Cru 'Aux Argillas',2021,Francia,"Nuits-Saint-Georges 1er Cru ""Aux Argillas""",Jean Tardy & Fils,Vino tinto,Pinot Noir,236,4.3,5,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/domaine-chanson-charmes-chambertin-grand-cru/w/79508,79508,Charmes-Chambertin Grand Cru,2018,Francia,Charmes-Chambertin Grand Cru,Domaine Chanson,Vino tinto,Pinot Noir,235.49,4.4,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/louis-jadot-clos-saint-denis-grand-cru/w/2864,2864,Clos Saint-Denis Grand Cru,2011,Francia,Clos Saint-Denis Grand Cru,Louis Jadot,Vino tinto,Pinot Noir,235,4.3,5,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/dominio-del-challao-challao/w/12131575,12131575,Challao,2020,España,Rioja Alavesa,Dominio del Challao,Vino tinto,"Garnacha Blanca, Tempranillo, Graciano, Viura, Garnacha",146.50,4.2,5,"Ternera, Cordero, Ternera lechal, Aves"
https://www.vivino.com/ES/es/clos-fourtet-saint-emilion-grand-cru-premier-grand-cru-classe/w/43154,43154,Saint-Émilion Grand Cru (Premier Grand Cru Classé),2021,Francia,Saint-Émilion Grand Cru,Clos Fourtet,Vino tinto,"Cabernet Sauvignon, Cabernet Franc, Merlot",131.25,4.3,5,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/paolo-scavino-rocche-dell-annunziata-barolo-riserva/w/1188838,1188838,Rocche dell'Annunziata Barolo Riserva,2015,Italia,Barolo,Paolo Scavino,Vino tinto,Nebbiolo,234.51,4.4,5,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/domaine-de-trevallon-alpilles-rouge/w/1126324,1126324,Alpilles Rouge,2013,Francia,Alpilles,Domaine de Trévallon,Vino tinto,"Shiraz/Syrah, Cabernet Sauvignon",234.50,4.3,13,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/bruno-rocca-barbaresco-rabaja/w/88470,88470,Barbaresco Rabajà,2021,Italia,Barbaresco,Bruno Rocca,Vino tinto,Nebbiolo,132.12,4.3,5,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/tommaso-bussola-amarone-della-valpolicella-classico-vigneto-alto-tb/w/74528,74528,Amarone della Valpolicella Classico Vigneto Alto TB,2000,Italia,Amarone della Valpolicella Classico,Bussola,Vino tinto,Corvina,225.40,4.7,5,"Ternera, Cordero, Carne de caza (ciervo, carne de venado), Queso azul"
https://www.vivino.com/ES/es/chateau-hosanna-pomerol/w/1100223,1100223,Pomerol,No disponible,Francia,Pomerol,Château Hosanna,Vino tinto,"Cabernet Franc, Merlot",207.35,4.4,5,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/domaine-tortochot-gevrey-chambertin-1er-cru-les-champeaux/w/779309,779309,Gevrey-Chambertin 1er Cru 'Les Champeaux',2022,Francia,"Gevrey-Chambertin 1er Cru ""Champeaux""",Domaine Tortochot,Vino tinto,Pinot Nero,232.72,4.1,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
