Url,ID,Nombre,Año,País,Región,Bodega,Tipo de vino,Uva,Precio,Valoración,Contenido de alcohol,Maridajes
https://www.vivino.com/ES/es/castellana-tempranillo/w/5977848,5977848,Tempranillo,No disponible,España,Castilla,Cuatro Rayas,Vino tinto,Tempranillo,7.50,3.6,No disponible,"Ternera, Cordero, Ternera lechal, Aves"
https://www.vivino.com/ES/es/giro-ribot-mimat-red-blend/w/2795541,2795541,Mimat Red Blend,No disponible,España,Cataluña,Giró Ribot,Vino tinto,"Cabernet Franc, Petit Verdot, Marselan",13.08,3.4,14,"Ternera, Ternera lechal, Aves, Pasta"
https://www.vivino.com/ES/es/orlandi-contucci-ponno-rubiolo-montepulciano-d-abruzzo/w/1230875,1230875,Rubiolo Montepulciano d'Abruzzo,No disponible,Italia,Montepulciano d'Abruzzo,Orlandi Contucci Ponno,Vino tinto,Montepulciano,7.95,3.6,14,"Ternera, Ternera lechal, Cerdo, Pasta"
https://www.vivino.com/ES/es/bobal-desanjuan-bobal-old-vines-vinas-viejas/w/1743364,1743364,Bobal Old Vines (Viñas Viejas),No disponible,España,Utiel-Requena,Bobal de San Juan,Vino tinto,Bobal,7.17,3.5,5,"Ternera, Ternera lechal, Aves, Pasta"
https://www.vivino.com/ES/es/roig-parals-mallolet-tinto/w/2342512,2342512,Mallolet Tinto,No disponible,España,Empordà,Roig Parals,Vino tinto,"Grenache, Carignan, Samsó",7.37,3.5,5,"Ternera, Ternera lechal, Aves, Pasta"
https://www.vivino.com/ES/es/codici-primitivo-puglia/w/1419062,1419062,Primitivo Puglia,No disponible,Italia,Puglia,Codici,Vino tinto,Primitivo,7.72,3.5,14,"Ternera, Cordero, Aves, Pasta"
https://www.vivino.com/ES/es/arraez-vividor-bobal-utiel-requena/w/5067549,5067549,Vividor Bobal,No disponible,España,Utiel-Requena,Bodegas Arraez,Vino tinto,Bobal,16.94,3.7,5,"Ternera, Ternera lechal, Aves, Pasta"
https://www.vivino.com/ES/es/carlos-plaza-seleccion-tinto/w/2694723,2694723,Seleccion Tinto,No disponible,España,Extremadura,Carlos Plaza,Vino tinto,"Merlot, Tempranillo, Shiraz/Syrah",8,3.8,5,"Ternera, Ternera lechal, Aves, Pasta"
https://www.vivino.com/ES/es/casal-de-furcos-rocio-mencia/w/2667985,2667985,Rocio Mencia,No disponible,España,Valdeorras,Casal de Furcos,Vino tinto,Mencia,No disponible,3.3,No disponible,"Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/casa-de-la-ermita-roble/w/1207041,1207041,Roble,2023,España,Jumilla,Casa de la Ermita,Vino tinto,"Petit Verdot, Monastrell",5.23,3.3,5,"Ternera, Ternera lechal, Aves, Pasta"
