Url,ID,Nombre,Año,País,Región,Bodega,Tipo de vino,Uva,Precio,Valoración,Contenido de alcohol,Maridajes
https://www.vivino.com/ES/es/de-la-soujeole-grand-vin-malepere-rouge/w/6265717,6265717,Grand Vin Malepère Rouge,2019,Francia,Malepère,Château de la Soujeole,Vino tinto,"Cabernet Franc, Malbec, Merlot",35.60,4.0,5,"Ternera, Ternera lechal, Pasta"
https://www.vivino.com/ES/es/butte-mi-pente-bourgueil/w/1585488,1585488,Mi-Pente Bourgueil,No disponible,Francia,Bourgueil,Domaine de la Butte,Vino tinto,Cabernet Franc,29,4.0,13,"Cordero, Vegetariana, Aves, Queso de leche de cabra"
https://www.vivino.com/ES/es/tomas-cusine-finca-comabarra/w/1896217,1896217,Finca Comabarra,2020,España,Costers del Segre,Tomàs Cusiné,Vino tinto,"Shiraz/Syrah, Cabernet Sauvignon, Grenache",31.81,4.2,5,"Ternera, Ternera lechal, Aves, Pasta"
https://www.vivino.com/ES/es/chateau-villars-chateau-moulin-haut-villars-fronsac/w/1169058,1169058,Château Moulin Haut Villars Fronsac,No disponible,Francia,Fronsac,Château Villars,Vino tinto,"Cabernet Sauvignon, Merlot",13,3.6,13,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/fiuza-reserva-alicante-bouschet-premium/w/6459634,6459634,Reserva Alicante Bouschet Premium,No disponible,Portugal,Tejo,Fiuza,Vino tinto,Alicante Bouschet,13.66,4.0,14,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/painted-rock-estate-grown-cabernet-franc/w/4273202,4273202,Estate Grown Cabernet Franc,No disponible,Canadá,Skaha Bench,Painted Rock,Vino tinto,Cabernet Franc,33,4.2,13,"Ternera, Cerdo, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/chateau-talbot-connetable-talbot-saint-julien/w/1137679,1137679,Connétable Talbot Saint-Julien,2021,Francia,Saint-Julien,Château Talbot,Vino tinto,"Cabernet Sauvignon, Merlot",37,4.0,5,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/german-marbuzet-saint-estephe/w/1462901,1462901,Saint-Estèphe,No disponible,Francia,Saint-Estèphe,Château German Marbuzet,Vino tinto,"Cabernet Sauvignon, Cabernet Franc, Merlot",28.95,3.9,5,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/saint-jacques-pomerol-pomerol/w/1174333,1174333,Pomerol,No disponible,Francia,Pomerol,Château Saint-Jacques,Vino tinto,"Cabernet Franc, Merlot",35.25,3.9,No disponible,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/grassl-schuttenberg/w/1970368,1970368,Schüttenberg,No disponible,Austria,Carnuntum,Weingut Philipp Grassl,Vino tinto,Zweigelt,29.80,3.9,13,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)"
