Url,ID,Nombre,Año,País,Región,Bodega,Tipo de vino,Uva,Precio,Valoración,Contenido de alcohol,Maridajes
https://www.vivino.com/ES/es/martinet-priorat-cami-pesseroles/w/1219509,1219509,Camí Pesseroles,2022,España,Priorato,Martinet,Vino tinto,"Cariñena, Grenache",89,4.5,5,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/domaine-denis-mortet-chambolle-musigny-1er-cru-aux-beaux-bruns/w/1186484,1186484,Chambolle-Musigny 1er Cru Aux Beaux Bruns,No disponible,Francia,Chambolle-Musigny Premier Cru,Domaine Denis Mortet,Vino tinto,Pinot Noir,245,4.4,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/serafin-pere-et-fils-gevrey-chambertin-1er-cru-fonteny/w/1099186,1099186,Gevrey-Chambertin 1er Cru 'Fonteny',No disponible,Francia,"Gevrey-Chambertin 1er Cru ""Fonteny""",Serafin Père & Fils,Vino tinto,Pinot Noir,111.77,4.2,5,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/thierry-allemand-cornas-reynard/w/1100147,1100147,Cornas 'Reynard',No disponible,Francia,Cornas,Thierry Allemand,Vino tinto,Shiraz/Syrah,495.83,4.5,14,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/domaine-faiveley-echezeaux-grand-cru-en-orveaux-echezeaux/w/6246711,6246711,Échezeaux Grand Cru 'En Orveaux',2022,Francia,Échezeaux Grand Cru,Domaine Faiveley,Vino tinto,Pinot Noir,685,4.3,14,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/ruffino-riserva-ducale-oro-chianti-classico-gran-selezione-gold/w/1231421,1231421,Riserva Ducale Oro Chianti Classico (Gran Selezione Gold),2020,Italia,Chianti Classico,Ruffino,Vino tinto,Sangiovese,36.60,4.0,5,"Ternera, Ternera lechal, Pasta, Carne adobada"
https://www.vivino.com/ES/es/arnaud-mortet-gevrey-chambertin-premier-cru-la-perriere/w/7350447,7350447,Gevrey-Chambertin Premier Cru 'La Perrière',No disponible,Francia,"Gevrey-Chambertin 1er Cru ""La Perrière""",Arnaud Mortet,Vino tinto,Pinot Noir,194.12,4.4,No disponible,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/domaine-chandon-de-briailles-corton-grand-cru-les-marechaudes/w/79375,79375,Corton Grand Cru 'Les Marechaudes',No disponible,Francia,"Corton Grand Cru ""Les Marechaudes""",Chandon de Briailles,Vino tinto,Pinot Noir,108.33,4.1,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/domaine-rostaing-cote-rotie-cote-blonde/w/16343,16343,Côte-Rôtie Côte Blonde,2017,Francia,Côte-Rôtie,Domaine Rostaing,Vino tinto,Côt,425,4.3,13,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/meo-camuzet-nuits-saint-georges-1er-cru-aux-boudots/w/79231,79231,Nuits-Saint-Georges 1er Cru 'Aux Boudots',No disponible,Francia,"Nuits-Saint-Georges 1er Cru ""Aux Boudots""",Méo-Camuzet,Vino tinto,Pinot Nero,182.87,4.4,No disponible,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/henri-bonneau-chateauneuf-du-pape-cuvee-marie-beurrier/w/1207796,1207796,Châteauneuf-du-Pape Cuvée Marie Beurrier,1997,Francia,Châteauneuf-du-Pape,Henri Bonneau,Vino tinto,"Shiraz/Syrah, Grenache, Mourvedre",520,4.5,14,"Cordero, Cerdo, Aves"
https://www.vivino.com/ES/es/clos-rougeard-saumur-champigny/w/1101358,1101358,Saumur Champigny,2013,Francia,Saumur-Champigny,Clos Rougeard,Vino tinto,Cabernet Franc,401.25,4.4,5,"Cordero, Vegetariana, Aves, Queso de leche de cabra"
https://www.vivino.com/ES/es/louis-latour-echezeaux-grand-cru/w/7280,7280,Echézeaux Grand Cru,2021,Francia,Échezeaux Grand Cru,Louis Latour,Vino tinto,Pinot Noir,481.82,4.3,No disponible,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
