Url,ID,Nombre,Año,País,Región,Bodega,Tipo de vino,Uva,Precio,Valoración,Contenido de alcohol,Maridajes
https://www.vivino.com/ES/es/ronco-dei-tassi-cjarandon-riserva/w/1986359,1986359,Cjarandon Riserva,No disponible,Italia,Friuli-Venezia Giulia,Ronco dei Tassi,Vino tinto,"Cabernet Sauvignon, Cabernet Franc, Merlot",22.84,4.0,14,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/le-roc-76679-la-folle-noire-d-ambat/w/1306903,1306903,La Folle Noire d'Ambat,No disponible,Francia,Fronton,Le Roc,Vino tinto,Negrette,22,3.6,13,"Ternera, Cordero, Aves, Queso azul"
https://www.vivino.com/ES/es/quietud-reserva-tinto/w/8051266,8051266,Reserva Tinto,No disponible,España,Toro,Quinta de la Quietud,Vino tinto,Tinta de toro,22,4.2,15,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/filippo-grasso-capu-chiurma-di-ripiddu-etna-rosso/w/1663365,1663365,Capu Chiurma di Ripiddu Etna Rosso,2018,Italia,Etna,Filippo Grasso,Vino tinto,"Nerello Mascalese, Nerello Cappuccio",26.52,3.8,5,"Ternera, Cordero, Pasta"
https://www.vivino.com/ES/es/la-voulte-gasparets-cuvee-romain-pauc-corbieres-boutenac/w/779155,779155,Cuvée Romain Pauc Corbières Boutenac,No disponible,Francia,Corbières Boutenac,Château La Voulte Gasparets,Vino tinto,"Shiraz/Syrah, Grenache, Mourvedre, Carignan",23,4.0,5,"Ternera, Ternera lechal, Pasta"
https://www.vivino.com/ES/es/mouressipe-tracassier/w/1191213,1191213,Tracassier,No disponible,Francia,Vin de France.,Mouressipe,Vino tinto,"Mourvedre, Grenache",16.09,3.8,No disponible,
https://www.vivino.com/ES/es/valquejigoso-dehesa-valquejigoso/w/3836162,3836162,Dehesa,No disponible,España,Madrid,Valquejigoso,Vino tinto,"Tempranillo, Petit Verdot, Graciano, Shiraz/Syrah, Cabernet Sauvignon, Merlot",24.75,4.1,No disponible,"Ternera, Ternera lechal, Aves, Pasta"
https://www.vivino.com/ES/es/oriol-artigas-lloritu-mas-granell/w/11232782,11232782,Lloritu Mas Granell,No disponible,España,Cataluña,Oriol Artigas,Vino tinto,Jaquez,30,3.8,12,"Ternera, Ternera lechal, Aves, Pasta"
https://www.vivino.com/ES/es/novak-limited-edition-1-red-blend/w/9354813,9354813,Limited Edition #1 Red Blend,No disponible,Moldavia,Moldavia,Novak,Vino tinto,"Cabernet Sauvignon, Merlot, Saperavi",36.97,4.2,5,
https://www.vivino.com/ES/es/pinord-vaquos-reserva-ribera-del-duero/w/2088546,2088546,Vaquos Reserva,2017,España,Ribera del Duero,Pinord,Vino tinto,Tempranillo,26.08,4.0,5,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/rarefratte-tagli-rari/w/10789865,10789865,Tagli Rari,No disponible,Italia,Breganze,Rarefratte,Vino tinto,"Cavrara, Negrara Veronese, Groppello",24,4.0,9,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/cantina-giardino-rosso/w/2267882,2267882,Rosso,No disponible,Italia,Campania,Cantina Giardino,Vino tinto,Aglianico,34.85,3.9,5,"Ternera, Cordero, Pasta"
https://www.vivino.com/ES/es/mario-giribaldi-conca-d-oro-nebbiolo-d-alba/w/1254297,1254297,Conca d'Oro Nebbiolo d'Alba,No disponible,Italia,Nebbiolo d'Alba,Giribaldi,Vino tinto,Nebbiolo,21.76,3.7,5,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/domaine-laigueliere-montpeyroux/w/1105800,1105800,La Côte Rousse Montpeyroux,No disponible,Francia,Montpeyroux,Domaine l'Aiguelière,Vino tinto,"Shiraz/Syrah, Grenache, Mourvedre",24,3.8,14,"Ternera, Ternera lechal, Pasta"
https://www.vivino.com/ES/es/remy-nodin-le-mazel-crozes-hermitage/w/2489270,2489270,Le Mazel Crozes Hermitage,No disponible,Francia,Crozes-Hermitage,Remy Nodin,Vino tinto,Shiraz/Syrah,23,4.2,No disponible,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/chateau-puech-haut-prestige-saint-drezery-rouge/w/1162093,1162093,Prestige Saint-Drézéry Rouge,2021,Francia,Saint-Drézéry,Château Puech-Haut,Vino tinto,Grenache,18.60,4.0,14,"Ternera, Ternera lechal, Pasta"
https://www.vivino.com/ES/es/ferratus-ferratus-origen/w/1564268,1564268,Origen,2017,España,Ribera del Duero,Ferratus,Vino tinto,Tempranillo,18.90,3.8,5,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/domaine-bonnet-cotton-brouilly/w/4630455,4630455,Brouilly,No disponible,Francia,Brouilly,Domaine Bonnet-Cotton,Vino tinto,Gamay,26.55,4.1,13,"Ternera lechal, Cerdo, Aves, Pasta, Carne adobada"
https://www.vivino.com/ES/es/la-grange-tiphaine-clef-de-sol-rouge/w/1247805,1247805,Clef de Sol Rouge,No disponible,Francia,Touraine-Amboise,La Grange Tiphaine,Vino tinto,"Cabernet Franc, Côt",24.20,3.9,5,"Cordero, Cerdo, Aves, Queso de leche de cabra"
https://www.vivino.com/ES/es/venta-las-vacas-ribera-del-duero/w/1206468,1206468,Ribera del Duero,2022,España,Ribera del Duero,Venta Las Vacas,Vino tinto,Tempranillo,17.80,3.9,14,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/aldegheri-valpolicella-ripasso-classico-superiore/w/1425894,1425894,Valpolicella Ripasso Classico Superiore,No disponible,Italia,Valpolicella Ripasso,Aldegheri,Vino tinto,"Corvina, Rondinella, Molinara",22.50,3.9,14,"Ternera, Ternera lechal, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/conde-de-siruela-elite/w/1503397,1503397,Élite,No disponible,España,Ribera del Duero,Conde de Siruela,Vino tinto,Tempranillo,15.84,4.1,5,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/balbas-crianza-ribera-del-duero/w/6919221,6919221,Crianza,2020,España,Ribera del Duero,Balbas,Vino tinto,Tempranillo,24.80,3.9,13,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/moraitis-paros-reserve/w/1222989,1222989,Paros Reserve,No disponible,Grecia,Paros,Moraitis,Vino tinto,Mandilaria,23.90,4.0,13,"Ternera, Cordero, Ternera lechal, Carne de caza (ciervo, carne de venado), Queso curado"
https://www.vivino.com/ES/es/lan-crianza-rioja/w/88830,88830,Crianza Rioja,2019,España,Rioja,Lan,Vino tinto,Tempranillo,5.51,3.7,5,"Ternera, Cordero, Ternera lechal, Aves"
https://www.vivino.com/ES/es/pago-de-larrainzar-reserva-especial/w/2106047,2106047,Reserva Especial,No disponible,España,Navarra,Pago de Larrainzar,Vino tinto,"Cabernet Sauvignon, Merlot, Tempranillo, Garnacha Tinta",47,4.0,14,"Ternera, Ternera lechal, Aves, Pasta"
https://www.vivino.com/ES/es/baret-pessac-leognan/w/1159325,1159325,Pessac-Léognan,No disponible,Francia,Pessac-Léognan,Château Baret,Vino tinto,"Cabernet Franc, Merlot, Cabernet Sauvignon",22,3.8,14,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/pra-morandina-valpolicella-valpolicella-red-wine/w/1368497,1368497,Morandina Valpolicella,No disponible,Italia,Valpolicella,Prà,Vino tinto,"Rondinella, Corvinone, Corvina",22.50,3.7,5,"Ternera, Ternera lechal, Aves, Pasta"
https://www.vivino.com/ES/es/heinrich-pinot-freyheit/w/7553865,7553865,Pinot Freyheit,2022,Austria,Niederösterreich,Heinrich,Vino tinto,Pinot Noir,32.70,3.9,5,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/juve-camps-pagos-de-anguix-barrueco/w/9048340,9048340,Pagos de Anguix Barrueco,2019,España,Ribera del Duero,Juvé & Camps,Vino tinto,Tinto Fino,28.50,4.2,5,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/alfredo-arribas-trossos-vells/w/2550311,2550311,Trossos Vells,2020,España,Montsant,Alfredo Arribas,Vino tinto,Cariñena,20.02,3.9,14,"Ternera, Cordero, Pasta"
https://www.vivino.com/ES/es/podere-le-ripi-amore-e-follia/w/1986213,1986213,Amore e Follia,No disponible,Italia,Toscana,Podere le Ripi,Vino tinto,"Merlot, Sangiovese, Shiraz/Syrah",27.36,4.1,14,"Ternera, Cordero, Ternera lechal, Aves, Carne adobada"
https://www.vivino.com/ES/es/san-leonino-srl-monsenese-chianti-classico-riserva/w/1302124,1302124,Monsenese Chianti Classico Riserva,No disponible,Italia,Chianti Classico,San Leonino,Vino tinto,Sangiovese,21.38,4.0,5,"Ternera, Ternera lechal, Pasta, Carne adobada"
https://www.vivino.com/ES/es/wijngoed-thorn-fruhburgunder/w/5456501,5456501,Frühburgunder,No disponible,Países Bajos,Limburg,Wijngoed Thorn,Vino tinto,Pinot Noir Précoce,19.98,3.6,13,
https://www.vivino.com/ES/es/emina-ribera-duero-reserva/w/3078498,3078498,Reserva,No disponible,España,Ribera del Duero,Bodega Emina,Vino tinto,Tinta del Pais,23.95,4.0,5,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/bodegas-mas-alta-artigas/w/1607666,1607666,Artigas,2021,España,Priorato,Bodegas Mas Alta,Vino tinto,Grenache,25.30,4.1,5,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/f-schatz-finca-sanguijuela/w/1990641,1990641,Finca Sanguijuela,No disponible,España,Sierras de Málaga,F. Schatz,Vino tinto,"Tempranillo, Shiraz/Syrah, Cabernet Sauvignon, Merlot",23.35,3.9,5,"Ternera, Ternera lechal, Aves, Pasta"
https://www.vivino.com/ES/es/domaine-d-e-croce-yl-rouge/w/2196606,2196606,YL Rouge,2021,Francia,Ile de Beaute,Yves Leccia,Vino tinto,Grenache,33.80,3.9,5,"Ternera lechal, Carne de caza (ciervo, carne de venado), Pescado azul (salmón, atún, etc.), Pescado blanco, Queso tierno y cremoso"
https://www.vivino.com/ES/es/pelican-trois-cepages-arbois/w/2092454,2092454,Trois Cepages Arbois,No disponible,Francia,Arbois,Domaine du Pelican,Vino tinto,"Pinot Noir, Trousseau, Poulsard",37.50,4.0,5,"Carne de caza (ciervo, carne de venado), Aperitivos y tentempiés, Champiñones, Queso tierno y cremoso, Carne adobada"
https://www.vivino.com/ES/es/aldinger-unterturkheimer-gips-trocken-spatburgunder/w/2014863,2014863,Unterturkheimer Gips Spätburgunder Trocken,No disponible,Alemania,Wurtemberg,Aldinger,Vino tinto,Spätburgunder,23.44,3.8,No disponible,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/butte-bourgueil-les-coteaux-du-levant/w/8781178,8781178,Bourgueil Les Coteaux du Levant,No disponible,Francia,Bourgueil,Domaine de la Butte,Vino tinto,Cabernet Franc,22,3.9,13,"Cordero, Vegetariana, Aves, Queso de leche de cabra"
