Url,ID,Nombre,Año,País,Región,Bodega,Tipo de vino,Uva,Precio,Valoración,Contenido de alcohol,Maridajes
https://www.vivino.com/ES/es/le-pin-pomerol/w/1197490,1197490,Pomerol,2019,Francia,Pomerol,Le Pin,Vino tinto,"Cabernet Sauvignon, Cabernet Franc, Merlot","4,146.91",4.7,5,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/domaine-du-vicomte-liger-belair-vosne-romanee-premier-cru-aux-reignots/w/1100910,1100910,Vosne-Romanée Premier Cru Aux Reignots,2007,Francia,Vosne-Romanée Premier Cru,Domaine du Comte Liger-Belair,Vino tinto,Pinot Noir,"4,396.25",4.6,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/domaine-faiveley-musigny-grand-cru/w/2203155,2203155,Musigny Grand Cru,2022,Francia,Musigny Grand Cru,Domaine Faiveley,Vino tinto,Pinot Noir,"3,822.39",4.3,No disponible,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/domaine-jacques-frederic-mugnier-chambolle-musigny-premier-cru-les-amoureuses/w/100675,100675,Chambolle-Musigny Premier Cru Les Amoureuses,2014,Francia,Chambolle-Musigny Premier Cru,Jacques-Frederic Mugnier,Vino tinto,Pinot Noir,"3,220.50",4.6,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/domaine-g-roumier-bonnes-mares-grand-cru/w/1622488,1622488,Bonnes-Mares Grand Cru,2016,Francia,Bonnes-Mares Grand Cru,Domaine G. Roumier,Vino tinto,Pinot Noir,"2,591.82",4.6,5,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/domaine-perrot-minot-chambertin-clos-de-beze-vieilles-vignes-grand-cru/w/1186655,1186655,Chambertin-Clos de Bèze Vieilles Vignes Grand Cru,2021,Francia,Chambertin-Clos de Bèze Grand Cru,Domaine Perrot-Minot,Vino tinto,Pinot Noir,"2,296.64",4.5,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/domaine-armand-rousseau-gevrey-chambertin-1er-cru-clos-st-jacques/w/88180,88180,Gevrey-Chambertin 1er Cru 'Clos St Jacques',2020,Francia,"Gevrey-Chambertin 1er Cru ""Clos St Jacques""",Domaine Armand Rousseau,Vino tinto,Pinot Noir,"2,255.90",4.6,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/domaine-jean-grivot-richebourg-grand-cru/w/1098876,1098876,Richebourg Grand Cru,2005,Francia,Richebourg Grand Cru,Domaine Jean Grivot,Vino tinto,Pinot Noir,"2,073.46",4.4,5,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/haut-brion-pessac-leognan-premier-grand-cru-classe/w/1152755,1152755,Pessac-Léognan (Premier Grand Cru Classé),2017,Francia,Pessac-Léognan,Château Haut-Brion,Vino tinto,Merlot,570.20,4.6,14,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/domaine-comte-georges-de-vogue-musigny-grand-cru-cuvee-vieilles-vignes/w/1187200,1187200,Musigny Grand Cru (Cuveé Vieilles Vignes),2006,Francia,Musigny Grand Cru,Domaine Comte Georges de Vogüé,Vino tinto,Pinot Noir,"1,772.50",4.5,12,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/domaine-du-clos-de-tart-clos-de-tart-grand-cru-monopole/w/1186041,1186041,Clos de Tart Grand Cru Monopole,2009,Francia,Clos de Tart Grand Cru,Domaine du Clos de Tart,Vino tinto,Pinot Noir,"1,062.50",4.5,5,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/domaine-armand-rousseau-ruchottes-chambertin-grand-cru-clos-des-ruchottes/w/88181,88181,Ruchottes-Chambertin Grand Cru Clos des Ruchottes,2019,Francia,Ruchottes-Chambertin Grand Cru,Domaine Armand Rousseau,Vino tinto,Pinot Noir,"1,943.86",4.5,14,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/fr-chateau-latour-grand-vin-pauillac-premier-grand-cru-classe/w/1655970,1655970,Grand Vin Pauillac (Premier Grand Cru Classé),2013,Francia,Pauillac,Château Latour,Vino tinto,Cabernet Franc,740,4.6,13,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/chateau-lafleur-pomerol/w/1099307,1099307,Pomerol,2013,Francia,Pomerol,Château Lafleur,Vino tinto,"Cabernet Franc, Merlot",634.57,4.5,14,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/barons-de-rothschild-lafite-lafite-cellar/w/2242666,2242666,Lafite Cellar,2009,Francia,Méditerranée,Barons de Rothschild (Lafite),Vino tinto,"Shiraz/Syrah, Grenache","1,778",4.1,5,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)"
