Url,ID,Nombre,Año,País,Región,Bodega,Tipo de vino,Uva,Precio,Valoración,Contenido de alcohol,Maridajes
https://www.vivino.com/ES/es/weingut-brundlmayer-pinot-noir-reserve/w/3853851,3853851,Pinot Noir Reserve,No disponible,Austria,Niederösterreich,Weingut Bründlmayer,Vino tinto,Pinot Noir,42,4.0,5,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/la-rioja-alta-vina-arana-reserva/w/7974,7974,Viña Arana Reserva,No disponible,España,Rioja,La Rioja Alta,Vino tinto,Tempranillo,61,4.1,13,"Ternera, Cordero, Ternera lechal, Aves"
https://www.vivino.com/ES/es/golan-heights-winery-yarden-2t-touriga-nacional-tinta-cao/w/2878819,2878819,Yarden 2T,No disponible,Israel,Galilea,Golan Heights Winery,Vino tinto,Shiraz/Syrah,41.85,4.2,15,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado), La comida basura vale, Carne adobada"
https://www.vivino.com/ES/es/bodegas-faustino-i-gran-reserva/w/2061837,2061837,I Gran Reserva,2011,España,Rioja,Bodegas Faustino,Vino tinto,"Tempranillo, Mazuelo, Graciano",18.88,4.0,5,"Ternera, Cordero, Ternera lechal, Aves"
https://www.vivino.com/ES/es/malvira-5742-mombeltramo-roero-riserva/w/1127187,1127187,Mombeltramo Roero Riserva,No disponible,Italia,Roero,Malvirà,Vino tinto,Nebbiolo,44.50,4.0,14,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/it-giacomo-grimaldi-barolo/w/1227190,1227190,Barolo,No disponible,Italia,Barolo,Giacomo Grimaldi,Vino tinto,Nebbiolo,39.69,4.0,5,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/terre-nere-brunello-di-montalcino/w/3918053,3918053,Brunello di Montalcino,2019,Italia,Brunello di Montalcino,Terre Nere Campigli Vallone,Vino tinto,Sangiovese,51,4.2,5,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/coffinet-duvernay-chassagne-montrachet-les-voillenots/w/2773534,2773534,Chassagne-Montrachet 'Les Voillenots',2020,Francia,Chassagne-Montrachet,Domaine Coffinet-Duvernay,Vino tinto,Chardonnay,51.92,3.8,12,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/franco-m-martinetti-montruc-barbera-d-asti-superiore/w/1252783,1252783,Montruc Barbera d'Asti Superiore,No disponible,Italia,Barbera d'Asti,Franco M. Martinetti,Vino tinto,Barbera,40.80,4.0,5,"Ternera lechal, Cerdo, Aves, Pasta, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/baigorri-de-garage-rioja/w/1162101,1162101,De Garage Rioja,2017,España,Rioja,Baigorri,Vino tinto,Tempranillo,32.90,4.1,14,"Ternera, Cordero, Ternera lechal, Aves"
https://www.vivino.com/ES/es/bachey-legros-vieilles-vignes-chassagne-montrachet-les-plantes-momieres/w/1859194,1859194,Vieilles Vignes Chassagne-Montrachet 'Les Plantes Momières',No disponible,Francia,Chassagne-Montrachet,Domaine Bachey-Legros,Vino tinto,Pinot Noir,31.27,4.1,5,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/sandro-fay-il-glicine/w/1199129,1199129,Il Glicine,No disponible,Italia,Valtellina Superiore,Società Agricola Fay,Vino tinto,Nebbiolo,41.62,3.8,5,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/stack-house-napa-valley-cabernet-sauvignon/w/1813393,1813393,Napa Valley Cabernet Sauvignon,No disponible,Estados Unidos,Valle de Napa,Stack House,Vino tinto,Cabernet Sauvignon,41.27,4.1,5,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado), Queso curado"
https://www.vivino.com/ES/es/rizzi-barbaresco-nervo/w/1152348,1152348,Barbaresco Nervo,2016,Italia,Barbaresco,Rizzi,Vino tinto,Nebbiolo,65.87,3.9,5,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)"
