Url,ID,Nombre,Año,País,Región,Bodega,Tipo de vino,Uva,Precio,Valoración,Contenido de alcohol,Maridajes
https://www.vivino.com/ES/es/matrot-auxey-duresses/w/1492745,1492745,Auxey-Duresses,2018,Francia,Auxey-Duresses,Matrot,Vino tinto,Pinot Noir,44.50,3.9,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/j-hofstatter-meczan-pinot-nero-alto-adige/w/2174089,2174089,Meczan Pinot Nero Alto Adige,2023,Italia,Südtirol - Alto Adige,J. Hofstätter,Vino tinto,Pinot Noir,19.20,3.6,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/savage-the-girl-next-door/w/8190260,8190260,The Girl Next Door,2022,Sudáfrica,Western Cape,Savage,Vino tinto,Shiraz/Syrah,48.95,4.2,14,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/cairats-col-leccio-merlot/w/7201391,7201391,Col·lecció Merlot,2016,España,Montsant,Celler Cairats,Vino tinto,Merlot,44.50,4.2,14,"Ternera, Cordero, Pasta"
https://www.vivino.com/ES/es/zanovello-natio/w/1499464,1499464,Natìo,2015,Italia,Colli Euganei,Ca 'Lustra Zanovello,Vino tinto,"Cabernet Sauvignon, Merlot, Carménère",44.47,4.1,5,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/sukula-meriame-barbera-d-alba/w/1900718,1900718,Meriame Barbera d'Alba,2022,Italia,Barbera d'Alba,Sukula,Vino tinto,Barbera,44.46,3.9,No disponible,"Ternera lechal, Cerdo, Aves, Pasta, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/escorihuela-gascon-the-president-s-blend/w/84588,84588,The President's Blend,2021,Argentina,Valle de Uco,Escorihuela Gascón,Vino tinto,"Shiraz/Syrah, Cabernet Sauvignon, Malbec",43.50,4.3,5,"Ternera, Cordero, Cerdo, Aves, Champiñones, Queso azul"
https://www.vivino.com/ES/es/laboure-roi-nuits-saint-georges/w/1125287,1125287,Nuits-Saint-Georges,2019,Francia,Nuits-Saint-Georges,Labouré-Roi,Vino tinto,Pinot Noir,44.44,3.7,No disponible,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/casa-blanca-collioure/w/84675,84675,Collioure,2020,Francia,Collioure,Domaine de la Casa Blanca,Vino tinto,"Shiraz/Syrah, Grenache, Mourvedre",44.41,4.0,5,"Ternera, Ternera lechal, Pasta"
https://www.vivino.com/ES/es/bodega-numanthia-numanthia/w/77888,77888,Numanthia,2019,España,Toro,Bodega Numanthia,Vino tinto,Tempranillo,44.37,4.3,5,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/dominique-gruhier-domaine-de-l-abbaye-du-petit-quincy-l-ame-des-dannots-bourgogne-epineuil/w/2302451,2302451,Domaine de L'Abbaye du Petit Quincy L'Ame des Dannots Bourgogne Épineuil,2018,Francia,Bourgogne Epineuil,Dominique Gruhier,Vino tinto,Pinot Noir,43.78,4.0,5,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/finca-bacara-hi/w/7132581,7132581,Hi,2018,España,Jumilla,Finca Bacara,Vino tinto,Monastrell,44.35,4.2,15,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/palazzo-vecchio-tuscany-vino-nobile-di-montepulciano/w/1108969,1108969,Vino Nobile di Montepulciano,2016,Italia,Vino Nobile di Montepulciano,Palazzo Vecchio,Vino tinto,Sangiovese,44.31,3.8,14,"Ternera, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/les-vins-de-vienne-cornas-les-barcillants/w/1105933,1105933,Cornas 'Les Barcillants',2021,Francia,Cornas,Les Vins de Vienne - Cuilleron-Gaillard-Villard,Vino tinto,Shiraz/Syrah,44.30,4.0,No disponible,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/emmanuel-giboulot-30547-cote-de-beaune-les-pierres-blanches-rouge/w/5330854,5330854,Cote de Beaune 'Les Pierres Blanches' Rouge,2021,Francia,Côte de Beaune,Emmanuel Giboulot,Vino tinto,Pinot Noir,44.30,4.0,12,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/claudio-cipressi-tintilia-molise/w/3092918,3092918,Tintilia Molise,2011,Italia,Molise,Claudio Cipressi,Vino tinto,Tintilia,44.30,4.1,No disponible,"Ternera, Cordero, Pasta"
https://www.vivino.com/ES/es/elena-walch-ludwig-pinot-nero/w/92621,92621,Ludwig Pinot Nero,2021,Italia,Südtirol - Alto Adige,Elena Walch,Vino tinto,Pinot Nero,44.30,4.0,21,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/terroir-al-limit-soc-lda-pas-de-deux-coreografia-garnatxa-negra-carinena/w/8365736,8365736,Pas de Deux Coreografia Garnatxa Negra - Cariñena,2019,España,Montsant,Terroir Al Límit Soc. Lda,Vino tinto,"Cariñena, Garnacha",44.30,4.1,13,"Ternera, Cordero, Pasta"
https://www.vivino.com/ES/es/maison-champy-cuvee-edme-bourgogne-pinot-noir/w/7430337,7430337,Cuvée Edmé Bourgogne Pinot Noir,2023,Francia,Bourgogne,Maison Champy,Vino tinto,Pinot Noir,44.30,3.9,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/gerard-besse-calvaire-pinot-noir/w/2421651,2421651,Calvaire Pinot Noir,2021,Suiza,Martigny,Gérald Besse,Vino tinto,Pinot Noir,44.29,3.5,6,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/chateau-fleur-cardinale-saint-emilion-grand-cru-grand-cru-classe/w/1207034,1207034,Saint-Émilion Grand Cru (Grand Cru Classé),2014,Francia,Saint-Émilion Grand Cru,Château Fleur Cardinale,Vino tinto,"Merlot, Cabernet Sauvignon, Cabernet Franc",42.80,4.2,5,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/le-due-terre-sacrisassi-rosso/w/1761362,1761362,Sacrisassi Rosso,2021,Italia,Colli Orientali del Friuli,Le Due Terre,Vino tinto,"Refosco, Schioppettino",43.06,4.0,14,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/nino-costa-gepin-roero-riserva/w/9848294,9848294,Gepin Roero Riserva,2015,Italia,Roero,Nino Costa,Vino tinto,No disponible,44.12,3.9,No disponible,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/la-palazzetta-brunello-di-montalcino/w/1234527,1234527,Brunello di Montalcino,2019,Italia,Brunello di Montalcino,La Palazzetta,Vino tinto,Côt,44.10,4.1,5,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/zamo-vigne-cinquant-anni-merlot/w/1508050,1508050,Vigne Cinquant Anni Merlot,2001,Italia,Colli Orientali del Friuli,Le Vigne di Zamò,Vino tinto,Merlot,43.70,4.0,5,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/castello-della-paneretta-canaiolo/w/1212395,1212395,Canaiolo,2015,Italia,Toscana,Castello della Paneretta,Vino tinto,Canaiolo Nero,44.09,4.1,5,"Ternera, Cordero, Ternera lechal, Aves, Carne adobada"
https://www.vivino.com/ES/es/philippe-bornard-l-aide-memoire-arbois-pupillin/w/1196780,1196780,L'Aide-Memoire Arbois Pupillin,2021,Francia,Arbois Pupillin,Philippe Bornard,Vino tinto,Pinot Noir,44.06,3.9,5,"Carne de caza (ciervo, carne de venado), Aperitivos y tentempiés, Champiñones, Queso tierno y cremoso, Carne adobada"
https://www.vivino.com/ES/es/sebastien-magnien-beaune-1er-cru-les-aigrots/w/1182878,1182878,Beaune 1er Cru 'Les Aigrots',2022,Francia,"Beaune 1er Cru ""Les Aigrots""",Sébastien Magnien,Vino tinto,Pinot Noir,44,4.0,2,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/jean-pierre-charton-mercurey-1er-cru-clos-du-roy/w/1252937,1252937,Mercurey 1er Cru 'Clos du Roy',2022,Francia,"Mercurey 1er Cru ""Le Clos du Roy""",Jean-Pierre Charton,Vino tinto,Pinot Noir,44,4.1,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
