Url,ID,Nombre,Año,País,Región,Bodega,Tipo de vino,Uva,Precio,Valoración,Contenido de alcohol,Maridajes
https://www.vivino.com/ES/es/alfredo-maestro-almate/w/1423567,1423567,Almate,No disponible,España,Castilla y León,Alfredo Maestro,Vino tinto,Tempranillo,12,3.7,5,"Ternera, Cordero, Ternera lechal, Aves"
https://www.vivino.com/ES/es/josep-grau-viticultor-l-efecte-volador-montsant/w/2309878,2309878,L'Efecte Volador Montsant,2022,España,Montsant,Josep Grau Viticultor,Vino tinto,Grenache,9.95,3.6,5,"Ternera, Cordero, Pasta"
https://www.vivino.com/ES/es/alemany-i-corrio-el-microscopi/w/2878451,2878451,El Microscopi,No disponible,España,Penedès,Alemany i Corrió,Vino tinto,"Cabernet Sauvignon, Merlot, Cariñena",10.80,3.6,No disponible,"Ternera, Ternera lechal, Aves, Pasta"
https://www.vivino.com/ES/es/baglio-di-pianetto-frappato/w/1805289,1805289,Frappato,No disponible,Italia,Terre Siciliane,Baglio di Pianetto,Vino tinto,Frappato,21.50,3.7,12,"Ternera, Cordero, Pasta"
https://www.vivino.com/ES/es/lievland-vineyards-bushvine-pinotage/w/6673038,6673038,Bushvine Pinotage,No disponible,Sudáfrica,Paarl,Lievland Vineyards,Vino tinto,Pinotage,11.52,3.7,13,"Ternera, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/es-alto-landon-rayuelo/w/1267262,1267262,Rayuelo,No disponible,España,Manchuela,AltoLandon,Vino tinto,Bobal,13,3.7,14,"Ternera, Ternera lechal, Aves, Pasta"
https://www.vivino.com/ES/es/moulin-de-gassac-albaran-vieilles-vignes-rouge/w/1624414,1624414,Albaran Vieilles Vignes Rouge,No disponible,Francia,Hérault,Moulin de Gassac,Vino tinto,"Mourvedre, Shiraz/Syrah, Cabernet Sauvignon",12,3.5,5,"Ternera, Ternera lechal, Pasta"
https://www.vivino.com/ES/es/cascina-gilli-le-more-barbera-d-asti/w/2280842,2280842,Le More Barbera d'Asti,2022,Italia,Barbera d'Asti,Cascina Gilli,Vino tinto,Barbera,16.05,3.7,15,"Ternera lechal, Cerdo, Aves, Pasta, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/domaine-de-la-guilloterie-tradition-saumur-champigny/w/1650276,1650276,Tradition Saumur-Champigny,No disponible,Francia,Saumur-Champigny,Domaine de la Guilloterie,Vino tinto,Cabernet Franc,10,3.6,No disponible,"Cordero, Vegetariana, Aves, Queso de leche de cabra"
https://www.vivino.com/ES/es/arroyo-reserva-tinto/w/1618889,1618889,Reserva Tinto,No disponible,España,Ribera del Duero,Arroyo,Vino tinto,Tinta del Pais,23.47,3.9,14,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)"
