Url,ID,Nombre,Año,País,Región,Bodega,Tipo de vino,Uva,Precio,Valoración,Contenido de alcohol,Maridajes
https://www.vivino.com/ES/es/chateau-corton-c-volnay/w/5907718,5907718,Volnay,2016,Francia,Volnay,Château Corton C,Vino tinto,Pinot Noir,58,4.1,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/fonterutoli-mix-36/w/2065354,2065354,Mix 36,2017,Italia,Toscana,Fonterutoli,Vino tinto,Sangiovese,58,4.2,25,"Ternera, Cordero, Ternera lechal, Aves, Carne adobada"
https://www.vivino.com/ES/es/yalumba-the-signature-cabernet-sauvignon-shiraz/w/4039,4039,The Signature Cabernet Sauvignon - Shiraz,2019,Australia,Barossa,Yalumba,Vino tinto,Cabernet Sauvignon,58,4.1,5,"Ternera, Cordero, Aves"
https://www.vivino.com/ES/es/saint-clair-family-estate-pioneer-block-15-strip-block-pinot-noir/w/2574012,2574012,Pioneer Block 15 Strip Block Pinot Noir,2021,New Zealand,Blenheim,Saint Clair Family Estate,Vino tinto,Pinot Noir,58,3.7,5,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/jean-javillier-volnay-caillerets-premier-cru/w/1511900,1511900,Volnay-Caillerets Premier Cru,2019,Francia,"Volnay 1er Cru ""Les Caillerets""",Jean Javillier & Fils,Vino tinto,Pinot Noir,58,4.0,14,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/olivier-leflaive-bourgogne-cuvee-margot/w/11105,11105,Bourgogne Cuvée Margot,2021,Francia,Bourgogne,Olivier Leflaive,Vino tinto,Pinot Nero,57.47,3.8,12,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/torbreck-old-vines-grenache-shiraz-mourvedre/w/24232,24232,Old Vines Grenache - Shiraz - Mourvedre,2018,Australia,Valle de Barossa,Torbreck,Vino tinto,"Shiraz/Syrah, Mataro, Grenache",57.50,3.9,15,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/tercic-seme/w/1699294,1699294,Seme,2018,Italia,Collio,Tercic,Vino tinto,Merlot,57.91,4.0,7,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/dominio-de-tares-p3-mencia/w/3787127,3787127,P3 Mencía,2016,España,Bierzo,Dominio de Tares,Vino tinto,Mencia,57.05,4.2,5,"Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/fr-francois-gay-et-fils-chorey-les-beaune/w/1376551,1376551,Chorey-les-Beaune,2021,Francia,Chorey-lès-Beaune,Francois Gay et Fils,Vino tinto,Pinot Noir,57.90,3.9,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/tormaresca-carrubo-primitivo-di-manduria-primitivo-di-manduria/w/8961179,8961179,Carrubo Primitivo di Manduria,2020,Italia,Primitivo di Manduria,Tormaresca,Vino tinto,Primitivo,57.90,4.3,5,"Ternera, Cordero, Aves, Pasta"
https://www.vivino.com/ES/es/louis-jadot-beaune-premier-cru-les-avaux/w/2791,2791,Beaune Premier Cru Les Avaux,2018,Francia,Beaune Premier Cru,Louis Jadot,Vino tinto,Pinot Noir,57.90,3.9,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)"
https://www.vivino.com/ES/es/escarpment-kiwa-single-vineyard-pinot-noir/w/1729950,1729950,Kiwa Single Vineyard Pinot Noir,2015,New Zealand,Martinborough,Escarpment Vineyard,Vino tinto,Pinot Noir,57.73,4.0,13,"Ternera, Ternera lechal, Carne de caza (ciervo, carne de venado), Carne adobada"
